merged_idx,logic_id,file_path,label,label_localIndex,source,label_globalIndex,is_overlap,predict_global_label_A,predict_global_label_B
186,186,animal/party_A/dataset_split/val/Rhino/326.jpg,Rhino,2,1,10,1,2,10
187,187,animal/party_A/dataset_split/val/Rhino/009.jpg,Rhino,2,1,10,1,10,10
188,188,animal/party_A/dataset_split/val/Rhino/314.jpg,Rhino,2,1,10,1,10,10
189,189,animal/party_A/dataset_split/val/Rhino/376.jpg,Rhino,2,1,10,1,11,10
190,190,animal/party_A/dataset_split/val/Rhino/189.jpg,Rhino,2,1,10,1,10,10
191,191,animal/party_A/dataset_split/val/Rhino/313.jpg,Rhino,2,1,10,1,10,10
192,192,animal/party_A/dataset_split/val/Rhino/024.jpg,Rhino,2,1,10,1,10,10
193,193,animal/party_A/dataset_split/val/Rhino/175.jpg,Rhino,2,1,10,1,4,10
194,194,animal/party_A/dataset_split/val/Rhino/347.jpg,Rhino,2,1,10,1,10,10
195,195,animal/party_A/dataset_split/val/Rhino/191.jpg,Rhino,2,1,10,1,10,10
196,196,animal/party_A/dataset_split/val/Rhino/317.jpg,Rhino,2,1,10,1,10,10
197,197,animal/party_A/dataset_split/val/Rhino/239.jpg,Rhino,2,1,10,1,10,10
198,198,animal/party_A/dataset_split/val/Rhino/102.jpg,Rhino,2,1,10,1,10,10
199,199,animal/party_A/dataset_split/val/Rhino/304.jpg,Rhino,2,1,10,1,10,4
200,200,animal/party_A/dataset_split/val/Rhino/089.jpg,Rhino,2,1,10,1,4,10
201,201,animal/party_A/dataset_split/val/Rhino/192.jpg,Rhino,2,1,10,1,10,10
202,202,animal/party_A/dataset_split/val/Rhino/297.jpg,Rhino,2,1,10,1,10,10
203,203,animal/party_A/dataset_split/val/Rhino/263.jpg,Rhino,2,1,10,1,10,6
204,204,animal/party_A/dataset_split/val/Rhino/201.jpg,Rhino,2,1,10,1,10,10
205,205,animal/party_A/dataset_split/val/Rhino/309.jpg,Rhino,2,1,10,1,4,10
206,206,animal/party_A/dataset_split/val/Rhino/352.jpg,Rhino,2,1,10,1,10,10
207,207,animal/party_A/dataset_split/val/Rhino/205.jpg,Rhino,2,1,10,1,10,10
208,208,animal/party_A/dataset_split/val/Rhino/274.jpg,Rhino,2,1,10,1,10,10
209,209,animal/party_A/dataset_split/val/Rhino/211.jpg,Rhino,2,1,10,1,10,4
210,210,animal/party_A/dataset_split/val/Rhino/150.jpg,Rhino,2,1,10,1,2,10
211,211,animal/party_A/dataset_split/val/Rhino/222.jpg,Rhino,2,1,10,1,10,4
212,212,animal/party_A/dataset_split/val/Rhino/335.jpg,Rhino,2,1,10,1,4,10
213,213,animal/party_A/dataset_split/val/Rhino/278.jpg,Rhino,2,1,10,1,10,6
214,214,animal/party_A/dataset_split/val/Rhino/289.jpg,Rhino,2,1,10,1,10,10
215,215,animal/party_A/dataset_split/val/Rhino/121.jpg,Rhino,2,1,10,1,10,6
216,216,animal/party_A/dataset_split/val/Rhino/300.jpg,Rhino,2,1,10,1,10,10
217,217,animal/party_A/dataset_split/val/Rhino/275.jpg,Rhino,2,1,10,1,10,10
218,218,animal/party_A/dataset_split/val/Rhino/028.jpg,Rhino,2,1,10,1,10,10
219,219,animal/party_A/dataset_split/val/Rhino/296.jpg,Rhino,2,1,10,1,10,10
220,220,animal/party_A/dataset_split/val/Rhino/023.jpg,Rhino,2,1,10,1,10,10
221,221,animal/party_A/dataset_split/val/Rhino/373.jpg,Rhino,2,1,10,1,10,10
222,222,animal/party_A/dataset_split/val/Rhino/183.jpg,Rhino,2,1,10,1,10,10
223,223,animal/party_A/dataset_split/val/Rhino/035.jpg,Rhino,2,1,10,1,10,10
224,224,animal/party_A/dataset_split/val/Rhino/139.jpg,Rhino,2,1,10,1,10,10
225,225,animal/party_A/dataset_split/val/Rhino/240.jpg,Rhino,2,1,10,1,10,10
226,226,animal/party_A/dataset_split/val/Rhino/056.JPG,Rhino,2,1,10,1,4,10
227,227,animal/party_A/dataset_split/val/Rhino/236.jpg,Rhino,2,1,10,1,10,10
577,273,animal/party_B/dataset_split/val/Elephant/55.jpg,Elephant,3,2,4,1,4,4
578,274,animal/party_B/dataset_split/val/Elephant/280.jpg,Elephant,3,2,4,1,10,4
579,275,animal/party_B/dataset_split/val/Elephant/489.jpg,Elephant,3,2,4,1,10,4
580,276,animal/party_B/dataset_split/val/Elephant/484.jpg,Elephant,3,2,4,1,4,4
581,277,animal/party_B/dataset_split/val/Elephant/420.jpg,Elephant,3,2,4,1,4,3
582,278,animal/party_B/dataset_split/val/Elephant/188.jpg,Elephant,3,2,4,1,2,4
583,279,animal/party_B/dataset_split/val/Elephant/294.jpg,Elephant,3,2,4,1,4,4
584,280,animal/party_B/dataset_split/val/Elephant/421.jpg,Elephant,3,2,4,1,10,6
585,281,animal/party_B/dataset_split/val/Elephant/479.jpg,Elephant,3,2,4,1,10,4
586,282,animal/party_B/dataset_split/val/Elephant/122.jpg,Elephant,3,2,4,1,4,4
587,283,animal/party_B/dataset_split/val/Elephant/256.jpg,Elephant,3,2,4,1,10,4
588,284,animal/party_B/dataset_split/val/Elephant/135.jpg,Elephant,3,2,4,1,10,4
589,285,animal/party_B/dataset_split/val/Elephant/355.jpg,Elephant,3,2,4,1,4,4
590,286,animal/party_B/dataset_split/val/Elephant/490.jpg,Elephant,3,2,4,1,4,4
591,287,animal/party_B/dataset_split/val/Elephant/425.jpg,Elephant,3,2,4,1,4,4
592,288,animal/party_B/dataset_split/val/Elephant/467.jpg,Elephant,3,2,4,1,10,4
593,289,animal/party_B/dataset_split/val/Elephant/279.jpg,Elephant,3,2,4,1,4,4
594,290,animal/party_B/dataset_split/val/Elephant/409.jpg,Elephant,3,2,4,1,4,4
595,291,animal/party_B/dataset_split/val/Elephant/405.jpg,Elephant,3,2,4,1,4,4
596,292,animal/party_B/dataset_split/val/Elephant/254.jpg,Elephant,3,2,4,1,4,10
597,293,animal/party_B/dataset_split/val/Elephant/91.jpg,Elephant,3,2,4,1,4,4
598,294,animal/party_B/dataset_split/val/Elephant/185.jpg,Elephant,3,2,4,1,4,4
599,295,animal/party_B/dataset_split/val/Elephant/378.jpg,Elephant,3,2,4,1,4,4
600,296,animal/party_B/dataset_split/val/Elephant/324.jpg,Elephant,3,2,4,1,10,4
601,297,animal/party_B/dataset_split/val/Elephant/47.jpg,Elephant,3,2,4,1,10,4
602,298,animal/party_B/dataset_split/val/Elephant/155.jpg,Elephant,3,2,4,1,4,4
603,299,animal/party_B/dataset_split/val/Elephant/452.jpg,Elephant,3,2,4,1,2,4
604,300,animal/party_B/dataset_split/val/Elephant/400.jpg,Elephant,3,2,4,1,4,4
605,301,animal/party_B/dataset_split/val/Elephant/430.jpg,Elephant,3,2,4,1,10,4
606,302,animal/party_B/dataset_split/val/Elephant/413.jpg,Elephant,3,2,4,1,4,10
607,303,animal/party_B/dataset_split/val/Elephant/233.jpg,Elephant,3,2,4,1,4,4
608,304,animal/party_B/dataset_split/val/Elephant/200.jpg,Elephant,3,2,4,1,4,4
609,305,animal/party_B/dataset_split/val/Elephant/124.jpg,Elephant,3,2,4,1,10,4
610,306,animal/party_B/dataset_split/val/Elephant/507.jpg,Elephant,3,2,4,1,4,4
611,307,animal/party_B/dataset_split/val/Elephant/74.jpg,Elephant,3,2,4,1,4,4
612,308,animal/party_B/dataset_split/val/Elephant/243.jpg,Elephant,3,2,4,1,2,4
613,309,animal/party_B/dataset_split/val/Elephant/87.jpg,Elephant,3,2,4,1,2,4
614,310,animal/party_B/dataset_split/val/Elephant/9.jpg,Elephant,3,2,4,1,4,4
615,311,animal/party_B/dataset_split/val/Elephant/68.jpg,Elephant,3,2,4,1,4,4
616,312,animal/party_B/dataset_split/val/Elephant/59.jpg,Elephant,3,2,4,1,10,4
617,313,animal/party_B/dataset_split/val/Elephant/257.jpg,Elephant,3,2,4,1,10,4
618,314,animal/party_B/dataset_split/val/Elephant/95.jpg,Elephant,3,2,4,1,10,4
619,315,animal/party_B/dataset_split/val/Elephant/379.jpg,Elephant,3,2,4,1,4,4
620,316,animal/party_B/dataset_split/val/Elephant/273.jpg,Elephant,3,2,4,1,4,4
621,317,animal/party_B/dataset_split/val/Elephant/314.jpg,Elephant,3,2,4,1,10,4
622,318,animal/party_B/dataset_split/val/Elephant/472.jpg,Elephant,3,2,4,1,4,4
623,319,animal/party_B/dataset_split/val/Elephant/105.jpg,Elephant,3,2,4,1,4,4
624,320,animal/party_B/dataset_split/val/Elephant/370.jpg,Elephant,3,2,4,1,10,4
625,321,animal/party_B/dataset_split/val/Elephant/451.jpg,Elephant,3,2,4,1,4,4
626,322,animal/party_B/dataset_split/val/Elephant/99.jpg,Elephant,3,2,4,1,4,4
627,323,animal/party_B/dataset_split/val/Elephant/440.jpg,Elephant,3,2,4,1,4,4
628,324,animal/party_B/dataset_split/val/Elephant/153.jpg,Elephant,3,2,4,1,10,4
629,325,animal/party_B/dataset_split/val/Elephant/134.jpg,Elephant,3,2,4,1,4,4
630,326,animal/party_B/dataset_split/val/Elephant/429.jpg,Elephant,3,2,4,1,4,4
631,327,animal/party_B/dataset_split/val/Elephant/204.jpg,Elephant,3,2,4,1,4,4
632,328,animal/party_B/dataset_split/val/Elephant/73.jpg,Elephant,3,2,4,1,10,4
633,329,animal/party_B/dataset_split/val/Elephant/449.jpg,Elephant,3,2,4,1,4,4
634,330,animal/party_B/dataset_split/val/Elephant/390.jpg,Elephant,3,2,4,1,4,4
635,331,animal/party_B/dataset_split/val/Elephant/459.jpg,Elephant,3,2,4,1,4,4
636,332,animal/party_B/dataset_split/val/Elephant/107.jpg,Elephant,3,2,4,1,11,4
637,333,animal/party_B/dataset_split/val/Elephant/505.jpg,Elephant,3,2,4,1,4,4
638,334,animal/party_B/dataset_split/val/Elephant/53.jpg,Elephant,3,2,4,1,4,4
639,335,animal/party_B/dataset_split/val/Elephant/49.jpg,Elephant,3,2,4,1,4,4
640,336,animal/party_B/dataset_split/val/Elephant/266.jpg,Elephant,3,2,4,1,4,4
641,337,animal/party_B/dataset_split/val/Elephant/2.jpg,Elephant,3,2,4,1,4,4
642,338,animal/party_B/dataset_split/val/Elephant/397.jpg,Elephant,3,2,4,1,4,4
643,339,animal/party_B/dataset_split/val/Elephant/39.jpg,Elephant,3,2,4,1,4,4
644,340,animal/party_B/dataset_split/val/Elephant/301.jpg,Elephant,3,2,4,1,4,4
645,341,animal/party_B/dataset_split/val/Elephant/30.jpg,Elephant,3,2,4,1,4,10
646,342,animal/party_B/dataset_split/val/Elephant/412.jpg,Elephant,3,2,4,1,10,6
647,343,animal/party_B/dataset_split/val/Elephant/108.jpg,Elephant,3,2,4,1,4,4
648,344,animal/party_B/dataset_split/val/Elephant/406.jpg,Elephant,3,2,4,1,4,4
649,345,animal/party_B/dataset_split/val/Elephant/31.jpg,Elephant,3,2,4,1,4,4
650,346,animal/party_B/dataset_split/val/Elephant/216.jpg,Elephant,3,2,4,1,10,4
651,347,animal/party_B/dataset_split/val/Elephant/367.jpg,Elephant,3,2,4,1,10,9
652,348,animal/party_B/dataset_split/val/Elephant/435.jpg,Elephant,3,2,4,1,4,4
653,349,animal/party_B/dataset_split/val/Elephant/137.jpg,Elephant,3,2,4,1,4,4
654,350,animal/party_B/dataset_split/val/Elephant/328.jpg,Elephant,3,2,4,1,4,4
655,351,animal/party_B/dataset_split/val/Elephant/508.jpg,Elephant,3,2,4,1,4,4
656,352,animal/party_B/dataset_split/val/Elephant/275.jpg,Elephant,3,2,4,1,4,4
657,353,animal/party_B/dataset_split/val/Elephant/500.jpg,Elephant,3,2,4,1,10,8
658,354,animal/party_B/dataset_split/val/Elephant/129.jpg,Elephant,3,2,4,1,4,4
659,355,animal/party_B/dataset_split/val/Elephant/503.jpg,Elephant,3,2,4,1,4,4
660,356,animal/party_B/dataset_split/val/Elephant/290.jpg,Elephant,3,2,4,1,4,4
661,357,animal/party_B/dataset_split/val/Elephant/281.jpg,Elephant,3,2,4,1,10,4
662,358,animal/party_B/dataset_split/val/Elephant/329.jpg,Elephant,3,2,4,1,4,4
663,359,animal/party_B/dataset_split/val/Elephant/75.jpg,Elephant,3,2,4,1,4,4
664,360,animal/party_B/dataset_split/val/Elephant/393.jpg,Elephant,3,2,4,1,10,4
665,361,animal/party_B/dataset_split/val/Elephant/16.jpg,Elephant,3,2,4,1,4,4
666,362,animal/party_B/dataset_split/val/Elephant/443.jpg,Elephant,3,2,4,1,10,10
667,363,animal/party_B/dataset_split/val/Elephant/438.jpg,Elephant,3,2,4,1,4,4
668,364,animal/party_B/dataset_split/val/Elephant/224.jpg,Elephant,3,2,4,1,4,6
669,365,animal/party_B/dataset_split/val/Elephant/299.jpg,Elephant,3,2,4,1,4,4
670,366,animal/party_B/dataset_split/val/Elephant/382.jpg,Elephant,3,2,4,1,4,4
1332,1028,animal/party_B/dataset_split/val/Rhino/images566.jpg,Rhino,9,2,10,1,10,10
1333,1029,animal/party_B/dataset_split/val/Rhino/images549.jpg,Rhino,9,2,10,1,10,10
1334,1030,animal/party_B/dataset_split/val/Rhino/images391.jpg,Rhino,9,2,10,1,2,10
1335,1031,animal/party_B/dataset_split/val/Rhino/images24.jpg,Rhino,9,2,10,1,10,10
1336,1032,animal/party_B/dataset_split/val/Rhino/images496.jpg,Rhino,9,2,10,1,4,10
1337,1033,animal/party_B/dataset_split/val/Rhino/images553.jpg,Rhino,9,2,10,1,10,10
1338,1034,animal/party_B/dataset_split/val/Rhino/images358.jpg,Rhino,9,2,10,1,10,9
1339,1035,animal/party_B/dataset_split/val/Rhino/images42.jpg,Rhino,9,2,10,1,10,10
1340,1036,animal/party_B/dataset_split/val/Rhino/images39.jpg,Rhino,9,2,10,1,10,10
1341,1037,animal/party_B/dataset_split/val/Rhino/image9.jpeg,Rhino,9,2,10,1,10,10
1342,1038,animal/party_B/dataset_split/val/Rhino/images584.jpg,Rhino,9,2,10,1,4,10
1343,1039,animal/party_B/dataset_split/val/Rhino/images368.jpg,Rhino,9,2,10,1,10,10
1344,1040,animal/party_B/dataset_split/val/Rhino/images320.jpg,Rhino,9,2,10,1,10,10
1345,1041,animal/party_B/dataset_split/val/Rhino/images52.jpg,Rhino,9,2,10,1,10,10
1346,1042,animal/party_B/dataset_split/val/Rhino/images483.jpg,Rhino,9,2,10,1,10,10
1347,1043,animal/party_B/dataset_split/val/Rhino/images229.jpg,Rhino,9,2,10,1,10,10
1348,1044,animal/party_B/dataset_split/val/Rhino/image.jpg,Rhino,9,2,10,1,11,10
1349,1045,animal/party_B/dataset_split/val/Rhino/images78.jpg,Rhino,9,2,10,1,4,10
1350,1046,animal/party_B/dataset_split/val/Rhino/images598.jpg,Rhino,9,2,10,1,10,10
1351,1047,animal/party_B/dataset_split/val/Rhino/images166.jpg,Rhino,9,2,10,1,10,12
1352,1048,animal/party_B/dataset_split/val/Rhino/images142.jpg,Rhino,9,2,10,1,10,10
1353,1049,animal/party_B/dataset_split/val/Rhino/Species-Black-Credit-Phill-Perry-768x511.jpg,Rhino,9,2,10,1,10,10
1354,1050,animal/party_B/dataset_split/val/Rhino/images494.jpg,Rhino,9,2,10,1,10,10
1355,1051,animal/party_B/dataset_split/val/Rhino/images412.jpg,Rhino,9,2,10,1,4,4
1356,1052,animal/party_B/dataset_split/val/Rhino/images618.jpg,Rhino,9,2,10,1,10,10
1357,1053,animal/party_B/dataset_split/val/Rhino/images357.jpg,Rhino,9,2,10,1,10,10
1358,1054,animal/party_B/dataset_split/val/Rhino/images287.jpg,Rhino,9,2,10,1,10,10
1359,1055,animal/party_B/dataset_split/val/Rhino/rhino_1200.jpg,Rhino,9,2,10,1,10,10
1360,1056,animal/party_B/dataset_split/val/Rhino/images175.jpg,Rhino,9,2,10,1,10,10
1361,1057,animal/party_B/dataset_split/val/Rhino/images506.jpg,Rhino,9,2,10,1,10,10
1362,1058,animal/party_B/dataset_split/val/Rhino/images282.jpg,Rhino,9,2,10,1,10,10
1363,1059,animal/party_B/dataset_split/val/Rhino/Simbakubwa-lion.jpg,Rhino,9,2,10,1,4,6
1364,1060,animal/party_B/dataset_split/val/Rhino/images162.jpg,Rhino,9,2,10,1,10,10
1365,1061,animal/party_B/dataset_split/val/Rhino/images621.jpg,Rhino,9,2,10,1,4,4
1366,1062,animal/party_B/dataset_split/val/Rhino/images91.jpg,Rhino,9,2,10,1,10,10
1367,1063,animal/party_B/dataset_split/val/Rhino/209903-cover.jpg,Rhino,9,2,10,1,10,10
1368,1064,animal/party_B/dataset_split/val/Rhino/images528.jpg,Rhino,9,2,10,1,10,10
1369,1065,animal/party_B/dataset_split/val/Rhino/images69.jpg,Rhino,9,2,10,1,10,10
1370,1066,animal/party_B/dataset_split/val/Rhino/images64.jpg,Rhino,9,2,10,1,10,10
1371,1067,animal/party_B/dataset_split/val/Rhino/images380.jpg,Rhino,9,2,10,1,10,10
1372,1068,animal/party_B/dataset_split/val/Rhino/images488.jpg,Rhino,9,2,10,1,10,10
1373,1069,animal/party_B/dataset_split/val/Rhino/images258.jpg,Rhino,9,2,10,1,10,10
1374,1070,animal/party_B/dataset_split/val/Rhino/images551.jpg,Rhino,9,2,10,1,10,10
1375,1071,animal/party_B/dataset_split/val/Rhino/ap_18060716120695-808b81bd60d68abe8946a2ac3825421cf7e850cf.jpg,Rhino,9,2,10,1,10,10
1376,1072,animal/party_B/dataset_split/val/Rhino/images317.jpg,Rhino,9,2,10,1,10,10
