merged_idx,logic_id,file_path,label,label_localIndex,source,label_globalIndex,is_overlap,predict_global_label_A,predict_global_label_B
172,1,Fruit/party_B/dataset_split/val/apple/a_f144.png,apple,0,2,0,1,0,0
173,2,Fruit/party_B/dataset_split/val/apple/a_r227.png,apple,0,2,0,1,0,0
174,3,Fruit/party_B/dataset_split/val/apple/a_f178.png,apple,0,2,0,1,0,0
175,4,Fruit/party_B/dataset_split/val/apple/a_r233.png,apple,0,2,0,1,0,0
176,5,Fruit/party_B/dataset_split/val/apple/a_f193.png,apple,0,2,0,1,0,0
177,6,Fruit/party_B/dataset_split/val/apple/a_f187.png,apple,0,2,0,1,0,0
178,7,Fruit/party_B/dataset_split/val/apple/a_f352.png,apple,0,2,0,1,0,0
179,8,Fruit/party_B/dataset_split/val/apple/a_r019.png,apple,0,2,0,1,12,0
180,9,Fruit/party_B/dataset_split/val/apple/a_f346.png,apple,0,2,0,1,0,0
181,10,Fruit/party_B/dataset_split/val/apple/a_r025.png,apple,0,2,0,1,0,0
182,11,Fruit/party_B/dataset_split/val/apple/a_r031.png,apple,0,2,0,1,0,0
183,12,Fruit/party_B/dataset_split/val/apple/a_f391.png,apple,0,2,0,1,0,0
184,13,Fruit/party_B/dataset_split/val/apple/a_f385.png,apple,0,2,0,1,0,0
185,14,Fruit/party_B/dataset_split/val/apple/a_f226.png,apple,0,2,0,1,0,0
186,15,Fruit/party_B/dataset_split/val/apple/a_r179.png,apple,0,2,0,1,0,0
187,16,Fruit/party_B/dataset_split/val/apple/a_f232.png,apple,0,2,0,1,0,0
188,17,Fruit/party_B/dataset_split/val/apple/a_r151.png,apple,0,2,0,1,3,0
189,18,Fruit/party_B/dataset_split/val/apple/a_r145.png,apple,0,2,0,1,0,0
190,19,Fruit/party_B/dataset_split/val/apple/a_r192.png,apple,0,2,0,1,0,0
191,20,Fruit/party_B/dataset_split/val/apple/a_r186.png,apple,0,2,0,1,0,0
192,21,Fruit/party_B/dataset_split/val/apple/a_f024.png,apple,0,2,0,1,0,0
193,22,Fruit/party_B/dataset_split/val/apple/a_f030.png,apple,0,2,0,1,0,0
194,23,Fruit/party_B/dataset_split/val/apple/a_r353.png,apple,0,2,0,1,0,0
195,24,Fruit/party_B/dataset_split/val/apple/a_f018.png,apple,0,2,0,1,0,0
196,25,Fruit/party_B/dataset_split/val/apple/a_r347.png,apple,0,2,0,1,0,0
197,26,Fruit/party_B/dataset_split/val/apple/a_r384.png,apple,0,2,0,1,0,0
198,27,Fruit/party_B/dataset_split/val/apple/a_r385.png,apple,0,2,0,1,0,0
199,28,Fruit/party_B/dataset_split/val/apple/a_r346.png,apple,0,2,0,1,0,0
200,29,Fruit/party_B/dataset_split/val/apple/a_r352.png,apple,0,2,0,1,0,0
201,30,Fruit/party_B/dataset_split/val/apple/a_f019.png,apple,0,2,0,1,0,0
202,31,Fruit/party_B/dataset_split/val/apple/a_f031.png,apple,0,2,0,1,0,0
203,32,Fruit/party_B/dataset_split/val/apple/a_f025.png,apple,0,2,0,1,0,0
204,33,Fruit/party_B/dataset_split/val/apple/a_r187.png,apple,0,2,0,1,11,0
205,34,Fruit/party_B/dataset_split/val/apple/a_r193.png,apple,0,2,0,1,0,0
206,35,Fruit/party_B/dataset_split/val/apple/a_r144.png,apple,0,2,0,1,0,0
207,36,Fruit/party_B/dataset_split/val/apple/a_r150.png,apple,0,2,0,1,0,0
208,37,Fruit/party_B/dataset_split/val/apple/a_r178.png,apple,0,2,0,1,3,0
209,38,Fruit/party_B/dataset_split/val/apple/a_f233.png,apple,0,2,0,1,0,0
210,39,Fruit/party_B/dataset_split/val/apple/a_f227.png,apple,0,2,0,1,0,0
211,40,Fruit/party_B/dataset_split/val/apple/a_f384.png,apple,0,2,0,1,0,0
212,41,Fruit/party_B/dataset_split/val/apple/a_f390.png,apple,0,2,0,1,0,0
213,42,Fruit/party_B/dataset_split/val/apple/a_r030.png,apple,0,2,0,1,0,0
214,43,Fruit/party_B/dataset_split/val/apple/a_r024.png,apple,0,2,0,1,0,0
215,44,Fruit/party_B/dataset_split/val/apple/a_f347.png,apple,0,2,0,1,0,0
216,45,Fruit/party_B/dataset_split/val/apple/a_f353.png,apple,0,2,0,1,0,0
217,46,Fruit/party_B/dataset_split/val/apple/a_r018.png,apple,0,2,0,1,0,0
218,47,Fruit/party_B/dataset_split/val/apple/a_f186.png,apple,0,2,0,1,0,0
219,48,Fruit/party_B/dataset_split/val/apple/a_f192.png,apple,0,2,0,1,0,0
220,49,Fruit/party_B/dataset_split/val/apple/a_f179.png,apple,0,2,0,1,0,0
221,50,Fruit/party_B/dataset_split/val/apple/a_r232.png,apple,0,2,0,1,0,0
222,51,Fruit/party_B/dataset_split/val/apple/a_r226.png,apple,0,2,0,1,0,0
223,52,Fruit/party_B/dataset_split/val/apple/a_f145.png,apple,0,2,0,1,0,0
224,53,Fruit/party_B/dataset_split/val/apple/a_f151.png,apple,0,2,0,1,0,0
225,54,Fruit/party_B/dataset_split/val/apple/a_f147.png,apple,0,2,0,1,0,0
226,55,Fruit/party_B/dataset_split/val/apple/a_f153.png,apple,0,2,0,1,0,0
227,56,Fruit/party_B/dataset_split/val/apple/a_r218.png,apple,0,2,0,1,11,0
228,57,Fruit/party_B/dataset_split/val/apple/a_r230.png,apple,0,2,0,1,0,0
229,58,Fruit/party_B/dataset_split/val/apple/a_r224.png,apple,0,2,0,1,0,0
230,59,Fruit/party_B/dataset_split/val/apple/a_f184.png,apple,0,2,0,1,0,0
231,60,Fruit/party_B/dataset_split/val/apple/a_f190.png,apple,0,2,0,1,0,0
232,61,Fruit/party_B/dataset_split/val/apple/a_f345.png,apple,0,2,0,1,0,0
233,62,Fruit/party_B/dataset_split/val/apple/a_f351.png,apple,0,2,0,1,0,0
234,63,Fruit/party_B/dataset_split/val/apple/a_f379.png,apple,0,2,0,1,0,0
235,64,Fruit/party_B/dataset_split/val/apple/a_r032.png,apple,0,2,0,1,0,0
236,65,Fruit/party_B/dataset_split/val/apple/a_r026.png,apple,0,2,0,1,0,0
237,66,Fruit/party_B/dataset_split/val/apple/a_f386.png,apple,0,2,0,1,0,0
238,67,Fruit/party_B/dataset_split/val/apple/a_f392.png,apple,0,2,0,1,0,0
239,68,Fruit/party_B/dataset_split/val/apple/a_f231.png,apple,0,2,0,1,10,0
240,69,Fruit/party_B/dataset_split/val/apple/a_f225.png,apple,0,2,0,1,0,0
241,70,Fruit/party_B/dataset_split/val/apple/a_r146.png,apple,0,2,0,1,0,0
242,71,Fruit/party_B/dataset_split/val/apple/a_r152.png,apple,0,2,0,1,0,0
243,72,Fruit/party_B/dataset_split/val/apple/a_f219.png,apple,0,2,0,1,0,0
244,73,Fruit/party_B/dataset_split/val/apple/a_r185.png,apple,0,2,0,1,0,0
245,74,Fruit/party_B/dataset_split/val/apple/a_r191.png,apple,0,2,0,1,0,0
246,75,Fruit/party_B/dataset_split/val/apple/a_r378.png,apple,0,2,0,1,0,0
247,76,Fruit/party_B/dataset_split/val/apple/a_f033.png,apple,0,2,0,1,0,0
248,77,Fruit/party_B/dataset_split/val/apple/a_f027.png,apple,0,2,0,1,0,0
249,78,Fruit/party_B/dataset_split/val/apple/a_r344.png,apple,0,2,0,1,3,0
250,79,Fruit/party_B/dataset_split/val/apple/a_r350.png,apple,0,2,0,1,10,0
251,80,Fruit/party_B/dataset_split/val/apple/a_r387.png,apple,0,2,0,1,0,0
252,81,Fruit/party_B/dataset_split/val/apple/a_r386.png,apple,0,2,0,1,0,0
253,82,Fruit/party_B/dataset_split/val/apple/a_r351.png,apple,0,2,0,1,3,0
254,83,Fruit/party_B/dataset_split/val/apple/a_r345.png,apple,0,2,0,1,0,0
255,84,Fruit/party_B/dataset_split/val/apple/a_f026.png,apple,0,2,0,1,0,0
256,85,Fruit/party_B/dataset_split/val/apple/a_r379.png,apple,0,2,0,1,0,0
257,86,Fruit/party_B/dataset_split/val/apple/a_f032.png,apple,0,2,0,1,0,0
258,87,Fruit/party_B/dataset_split/val/apple/a_r190.png,apple,0,2,0,1,0,0
259,88,Fruit/party_B/dataset_split/val/apple/a_r184.png,apple,0,2,0,1,0,0
260,89,Fruit/party_B/dataset_split/val/apple/a_r153.png,apple,0,2,0,1,0,0
261,90,Fruit/party_B/dataset_split/val/apple/a_f218.png,apple,0,2,0,1,0,0
262,91,Fruit/party_B/dataset_split/val/apple/a_r147.png,apple,0,2,0,1,0,0
263,92,Fruit/party_B/dataset_split/val/apple/a_f224.png,apple,0,2,0,1,0,0
264,93,Fruit/party_B/dataset_split/val/apple/a_f230.png,apple,0,2,0,1,0,0
265,94,Fruit/party_B/dataset_split/val/apple/a_f393.png,apple,0,2,0,1,0,0
266,95,Fruit/party_B/dataset_split/val/apple/a_f387.png,apple,0,2,0,1,0,0
267,96,Fruit/party_B/dataset_split/val/apple/a_r027.png,apple,0,2,0,1,10,0
268,97,Fruit/party_B/dataset_split/val/apple/a_f378.png,apple,0,2,0,1,0,0
269,98,Fruit/party_B/dataset_split/val/apple/a_r033.png,apple,0,2,0,1,10,0
270,99,Fruit/party_B/dataset_split/val/apple/a_f350.png,apple,0,2,0,1,0,0
271,100,Fruit/party_B/dataset_split/val/apple/a_f344.png,apple,0,2,0,1,0,0
272,101,Fruit/party_B/dataset_split/val/apple/a_f191.png,apple,0,2,0,1,0,0
273,102,Fruit/party_B/dataset_split/val/apple/a_f185.png,apple,0,2,0,1,0,0
274,103,Fruit/party_B/dataset_split/val/apple/a_r225.png,apple,0,2,0,1,0,0
275,104,Fruit/party_B/dataset_split/val/apple/a_r231.png,apple,0,2,0,1,0,0
276,105,Fruit/party_B/dataset_split/val/apple/a_f152.png,apple,0,2,0,1,0,0
277,106,Fruit/party_B/dataset_split/val/apple/a_r219.png,apple,0,2,0,1,0,0
278,107,Fruit/party_B/dataset_split/val/apple/a_f146.png,apple,0,2,0,1,0,0
279,108,Fruit/party_B/dataset_split/val/apple/a_r235.png,apple,0,2,0,1,0,0
280,109,Fruit/party_B/dataset_split/val/apple/a_r221.png,apple,0,2,0,1,0,0
281,110,Fruit/party_B/dataset_split/val/apple/a_f142.png,apple,0,2,0,1,11,0
282,111,Fruit/party_B/dataset_split/val/apple/a_r209.png,apple,0,2,0,1,10,0
283,112,Fruit/party_B/dataset_split/val/apple/a_f156.png,apple,0,2,0,1,0,0
284,113,Fruit/party_B/dataset_split/val/apple/a_f181.png,apple,0,2,0,1,0,0
285,114,Fruit/party_B/dataset_split/val/apple/a_f195.png,apple,0,2,0,1,0,0
286,115,Fruit/party_B/dataset_split/val/apple/a_r037.png,apple,0,2,0,1,0,0
287,116,Fruit/party_B/dataset_split/val/apple/a_f368.png,apple,0,2,0,1,0,0
288,117,Fruit/party_B/dataset_split/val/apple/a_r023.png,apple,0,2,0,1,0,0
289,118,Fruit/party_B/dataset_split/val/apple/a_f340.png,apple,0,2,0,1,0,0
290,119,Fruit/party_B/dataset_split/val/apple/a_f354.png,apple,0,2,0,1,0,0
291,120,Fruit/party_B/dataset_split/val/apple/a_f383.png,apple,0,2,0,1,0,0
292,121,Fruit/party_B/dataset_split/val/apple/a_r143.png,apple,0,2,0,1,0,0
293,122,Fruit/party_B/dataset_split/val/apple/a_f208.png,apple,0,2,0,1,0,0
294,123,Fruit/party_B/dataset_split/val/apple/a_r157.png,apple,0,2,0,1,0,0
295,124,Fruit/party_B/dataset_split/val/apple/a_f234.png,apple,0,2,0,1,0,0
296,125,Fruit/party_B/dataset_split/val/apple/a_f220.png,apple,0,2,0,1,0,0
297,126,Fruit/party_B/dataset_split/val/apple/a_r180.png,apple,0,2,0,1,4,0
298,127,Fruit/party_B/dataset_split/val/apple/a_r194.png,apple,0,2,0,1,0,0
299,128,Fruit/party_B/dataset_split/val/apple/a_r341.png,apple,0,2,0,1,0,0
300,129,Fruit/party_B/dataset_split/val/apple/a_r355.png,apple,0,2,0,1,0,0
301,130,Fruit/party_B/dataset_split/val/apple/a_f036.png,apple,0,2,0,1,0,0
302,131,Fruit/party_B/dataset_split/val/apple/a_r369.png,apple,0,2,0,1,3,0
303,132,Fruit/party_B/dataset_split/val/apple/a_f022.png,apple,0,2,0,1,0,0
304,133,Fruit/party_B/dataset_split/val/apple/a_r382.png,apple,0,2,0,1,0,0
305,134,Fruit/party_B/dataset_split/val/apple/a_r383.png,apple,0,2,0,1,0,0
306,135,Fruit/party_B/dataset_split/val/apple/a_r368.png,apple,0,2,0,1,0,0
307,136,Fruit/party_B/dataset_split/val/apple/a_f023.png,apple,0,2,0,1,0,0
308,137,Fruit/party_B/dataset_split/val/apple/a_f037.png,apple,0,2,0,1,0,0
309,138,Fruit/party_B/dataset_split/val/apple/a_r354.png,apple,0,2,0,1,0,0
310,139,Fruit/party_B/dataset_split/val/apple/a_r340.png,apple,0,2,0,1,0,0
311,140,Fruit/party_B/dataset_split/val/apple/a_r195.png,apple,0,2,0,1,0,0
312,141,Fruit/party_B/dataset_split/val/apple/a_r181.png,apple,0,2,0,1,2,0
313,142,Fruit/party_B/dataset_split/val/apple/a_f221.png,apple,0,2,0,1,0,0
314,143,Fruit/party_B/dataset_split/val/apple/a_f235.png,apple,0,2,0,1,0,0
315,144,Fruit/party_B/dataset_split/val/apple/a_r156.png,apple,0,2,0,1,0,0
316,145,Fruit/party_B/dataset_split/val/apple/a_r142.png,apple,0,2,0,1,0,0
317,146,Fruit/party_B/dataset_split/val/apple/a_f209.png,apple,0,2,0,1,0,0
318,147,Fruit/party_B/dataset_split/val/apple/a_f396.png,apple,0,2,0,1,0,0
319,148,Fruit/party_B/dataset_split/val/apple/a_f382.png,apple,0,2,0,1,0,0
320,149,Fruit/party_B/dataset_split/val/apple/a_f355.png,apple,0,2,0,1,0,0
321,150,Fruit/party_B/dataset_split/val/apple/a_f341.png,apple,0,2,0,1,0,0
322,151,Fruit/party_B/dataset_split/val/apple/a_f369.png,apple,0,2,0,1,0,0
323,152,Fruit/party_B/dataset_split/val/apple/a_r022.png,apple,0,2,0,1,0,0
324,153,Fruit/party_B/dataset_split/val/apple/a_r036.png,apple,0,2,0,1,0,0
325,154,Fruit/party_B/dataset_split/val/apple/a_f194.png,apple,0,2,0,1,0,0
326,155,Fruit/party_B/dataset_split/val/apple/a_f180.png,apple,0,2,0,1,0,0
327,156,Fruit/party_B/dataset_split/val/apple/a_f157.png,apple,0,2,0,1,0,0
328,157,Fruit/party_B/dataset_split/val/apple/a_f143.png,apple,0,2,0,1,10,0
329,158,Fruit/party_B/dataset_split/val/apple/a_r208.png,apple,0,2,0,1,0,0
330,159,Fruit/party_B/dataset_split/val/apple/a_r220.png,apple,0,2,0,1,0,0
331,160,Fruit/party_B/dataset_split/val/apple/a_r234.png,apple,0,2,0,1,0,0
332,161,Fruit/party_B/dataset_split/val/apple/a_f169.png,apple,0,2,0,1,0,0
333,162,Fruit/party_B/dataset_split/val/apple/a_r222.png,apple,0,2,0,1,0,0
334,163,Fruit/party_B/dataset_split/val/apple/a_r236.png,apple,0,2,0,1,12,0
335,164,Fruit/party_B/dataset_split/val/apple/a_f155.png,apple,0,2,0,1,0,0
336,165,Fruit/party_B/dataset_split/val/apple/a_f141.png,apple,0,2,0,1,0,0
337,166,Fruit/party_B/dataset_split/val/apple/a_f196.png,apple,0,2,0,1,0,0
338,167,Fruit/party_B/dataset_split/val/apple/a_f182.png,apple,0,2,0,1,0,0
339,168,Fruit/party_B/dataset_split/val/apple/a_r020.png,apple,0,2,0,1,0,0
340,169,Fruit/party_B/dataset_split/val/apple/a_r034.png,apple,0,2,0,1,0,0
341,170,Fruit/party_B/dataset_split/val/apple/a_f357.png,apple,0,2,0,1,0,0
342,171,Fruit/party_B/dataset_split/val/apple/a_f343.png,apple,0,2,0,1,0,0
343,172,Fruit/party_B/dataset_split/val/apple/a_r008.png,apple,0,2,0,1,0,0
344,173,Fruit/party_B/dataset_split/val/apple/a_f394.png,apple,0,2,0,1,0,0
345,174,Fruit/party_B/dataset_split/val/apple/a_f380.png,apple,0,2,0,1,0,0
346,175,Fruit/party_B/dataset_split/val/apple/a_r154.png,apple,0,2,0,1,3,0
347,176,Fruit/party_B/dataset_split/val/apple/a_r140.png,apple,0,2,0,1,3,0
348,177,Fruit/party_B/dataset_split/val/apple/a_r168.png,apple,0,2,0,1,0,0
349,178,Fruit/party_B/dataset_split/val/apple/a_f223.png,apple,0,2,0,1,0,0
350,179,Fruit/party_B/dataset_split/val/apple/a_f237.png,apple,0,2,0,1,0,0
351,180,Fruit/party_B/dataset_split/val/apple/a_r197.png,apple,0,2,0,1,0,0
352,181,Fruit/party_B/dataset_split/val/apple/a_r183.png,apple,0,2,0,1,0,0
353,182,Fruit/party_B/dataset_split/val/apple/a_r356.png,apple,0,2,0,1,0,0
354,183,Fruit/party_B/dataset_split/val/apple/a_r342.png,apple,0,2,0,1,0,0
355,184,Fruit/party_B/dataset_split/val/apple/a_f009.png,apple,0,2,0,1,0,0
356,185,Fruit/party_B/dataset_split/val/apple/a_f021.png,apple,0,2,0,1,0,0
357,186,Fruit/party_B/dataset_split/val/apple/a_f035.png,apple,0,2,0,1,0,0
358,187,Fruit/party_B/dataset_split/val/apple/a_r381.png,apple,0,2,0,1,0,0
359,188,Fruit/party_B/dataset_split/val/apple/a_r380.png,apple,0,2,0,1,0,0
360,189,Fruit/party_B/dataset_split/val/apple/a_f034.png,apple,0,2,0,1,0,0
361,190,Fruit/party_B/dataset_split/val/apple/a_f020.png,apple,0,2,0,1,0,0
362,191,Fruit/party_B/dataset_split/val/apple/a_r343.png,apple,0,2,0,1,0,0
363,192,Fruit/party_B/dataset_split/val/apple/a_f008.png,apple,0,2,0,1,0,0
364,193,Fruit/party_B/dataset_split/val/apple/a_r357.png,apple,0,2,0,1,0,0
365,194,Fruit/party_B/dataset_split/val/apple/a_r182.png,apple,0,2,0,1,10,0
366,195,Fruit/party_B/dataset_split/val/apple/a_r196.png,apple,0,2,0,1,0,0
367,196,Fruit/party_B/dataset_split/val/apple/a_f236.png,apple,0,2,0,1,0,0
368,197,Fruit/party_B/dataset_split/val/apple/a_r169.png,apple,0,2,0,1,11,0
369,198,Fruit/party_B/dataset_split/val/apple/a_f222.png,apple,0,2,0,1,0,0
370,199,Fruit/party_B/dataset_split/val/apple/a_r141.png,apple,0,2,0,1,0,0
371,200,Fruit/party_B/dataset_split/val/apple/a_r155.png,apple,0,2,0,1,0,0
372,201,Fruit/party_B/dataset_split/val/apple/a_f381.png,apple,0,2,0,1,0,0
373,202,Fruit/party_B/dataset_split/val/apple/a_f395.png,apple,0,2,0,1,0,0
374,203,Fruit/party_B/dataset_split/val/apple/a_f342.png,apple,0,2,0,1,0,0
375,204,Fruit/party_B/dataset_split/val/apple/a_r009.png,apple,0,2,0,1,12,0
376,205,Fruit/party_B/dataset_split/val/apple/a_f356.png,apple,0,2,0,1,0,0
377,206,Fruit/party_B/dataset_split/val/apple/a_r035.png,apple,0,2,0,1,10,0
378,207,Fruit/party_B/dataset_split/val/apple/a_r021.png,apple,0,2,0,1,0,0
379,208,Fruit/party_B/dataset_split/val/apple/a_f183.png,apple,0,2,0,1,0,0
380,209,Fruit/party_B/dataset_split/val/apple/a_f197.png,apple,0,2,0,1,0,0
381,210,Fruit/party_B/dataset_split/val/apple/a_f140.png,apple,0,2,0,1,0,0
382,211,Fruit/party_B/dataset_split/val/apple/a_f154.png,apple,0,2,0,1,0,0
383,212,Fruit/party_B/dataset_split/val/apple/a_r237.png,apple,0,2,0,1,0,0
384,213,Fruit/party_B/dataset_split/val/apple/a_f168.png,apple,0,2,0,1,0,0
385,214,Fruit/party_B/dataset_split/val/apple/a_r223.png,apple,0,2,0,1,0,0
386,215,Fruit/party_B/dataset_split/val/apple/a_f133.png,apple,0,2,0,1,0,0
387,216,Fruit/party_B/dataset_split/val/apple/a_r278.png,apple,0,2,0,1,0,0
388,217,Fruit/party_B/dataset_split/val/apple/a_f127.png,apple,0,2,0,1,0,0
389,218,Fruit/party_B/dataset_split/val/apple/a_r244.png,apple,0,2,0,1,0,0
390,219,Fruit/party_B/dataset_split/val/apple/a_r250.png,apple,0,2,0,1,0,0
391,220,Fruit/party_B/dataset_split/val/apple/a_r287.png,apple,0,2,0,1,0,0
392,221,Fruit/party_B/dataset_split/val/apple/a_r293.png,apple,0,2,0,1,0,0
393,222,Fruit/party_B/dataset_split/val/apple/a_f331.png,apple,0,2,0,1,0,0
394,223,Fruit/party_B/dataset_split/val/apple/a_f325.png,apple,0,2,0,1,0,0
395,224,Fruit/party_B/dataset_split/val/apple/a_r046.png,apple,0,2,0,1,0,0
396,225,Fruit/party_B/dataset_split/val/apple/a_f319.png,apple,0,2,0,1,0,0
397,226,Fruit/party_B/dataset_split/val/apple/a_r052.png,apple,0,2,0,1,0,0
398,227,Fruit/party_B/dataset_split/val/apple/a_r085.png,apple,0,2,0,1,0,0
399,228,Fruit/party_B/dataset_split/val/apple/a_r091.png,apple,0,2,0,1,11,0
400,229,Fruit/party_B/dataset_split/val/apple/a_f245.png,apple,0,2,0,1,0,0
401,230,Fruit/party_B/dataset_split/val/apple/a_f251.png,apple,0,2,0,1,0,0
402,231,Fruit/party_B/dataset_split/val/apple/a_r132.png,apple,0,2,0,1,0,0
403,232,Fruit/party_B/dataset_split/val/apple/a_f279.png,apple,0,2,0,1,0,0
404,233,Fruit/party_B/dataset_split/val/apple/a_r126.png,apple,0,2,0,1,3,0
405,234,Fruit/party_B/dataset_split/val/apple/a_f286.png,apple,0,2,0,1,0,0
406,235,Fruit/party_B/dataset_split/val/apple/a_f292.png,apple,0,2,0,1,0,0
407,236,Fruit/party_B/dataset_split/val/apple/a_f047.png,apple,0,2,0,1,0,0
408,237,Fruit/party_B/dataset_split/val/apple/a_r318.png,apple,0,2,0,1,0,0
409,238,Fruit/party_B/dataset_split/val/apple/a_f053.png,apple,0,2,0,1,0,0
410,239,Fruit/party_B/dataset_split/val/apple/a_r330.png,apple,0,2,0,1,0,0
411,240,Fruit/party_B/dataset_split/val/apple/a_r324.png,apple,0,2,0,1,0,0
412,241,Fruit/party_B/dataset_split/val/apple/a_f084.png,apple,0,2,0,1,0,0
413,242,Fruit/party_B/dataset_split/val/apple/a_f090.png,apple,0,2,0,1,0,0
414,243,Fruit/party_B/dataset_split/val/apple/a_f091.png,apple,0,2,0,1,0,0
415,244,Fruit/party_B/dataset_split/val/apple/a_f085.png,apple,0,2,0,1,0,0
416,245,Fruit/party_B/dataset_split/val/apple/a_r325.png,apple,0,2,0,1,0,0
417,246,Fruit/party_B/dataset_split/val/apple/a_r331.png,apple,0,2,0,1,0,0
418,247,Fruit/party_B/dataset_split/val/apple/a_r319.png,apple,0,2,0,1,10,0
419,248,Fruit/party_B/dataset_split/val/apple/a_f052.png,apple,0,2,0,1,0,0
420,249,Fruit/party_B/dataset_split/val/apple/a_f046.png,apple,0,2,0,1,0,0
